OFFENDER_ID,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,SUFFIX,BIRTH_DATE,SEX_CODE,NOMS_ID,ETHNICITY_CODE,ETHNICITY,CRO_NUMBER,PNC_NUMBER,WORKING_NAME,NATIONALITY,SECOND_NATIONALITY,SEXUAL_ORIENTATION,ROOT_OFFENDER_ID
1005986,,BILL,GORDON,SYKES,,07/07/77,M,A4111AA,W2,White : Irish,A123456/89,,Y,IRISH,,,1005986
1005988,,TOMMY,,MCFLY,,01/02/76,M,A4111AA,W1,White: Eng./Welsh/Scot./N.Irish/British,A123456/89,,,,,,1005986
1006186,,HILARY,ONE,HARMEN,,11/11/80,F,A4291AA,,,,,Y,IRISH,,,1006186
1006547,,ALBERT,,HARROW,,07/04/80,M,A4632AA,W9,White: Any other background,,,Y,,,,1006547
1006927,,TWO,,TESS,,15/10/83,F,A4992AA,,,,,Y,IRISH,,,1006927
1007607,,MARLON,,MATLOCK,,11/11/75,M,A5672AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1007607
1007627,,NED,,NEWCASTLE,,12/12/80,M,A5692AA,W2,White : Irish,,,Y,IRISH,,,1007627
1007647,,FINANCE,,DARRENTEST,,11/06/83,M,A5712AA,W9,White: Any other background,,,Y,,,,1007647
1007727,MISS,ESTELLE,,SOUSTER,,18/02/70,F,A5792AA,,,,,Y,,,,1007727
1007767,,CHECK,,DOB,,10/01/80,M,A5832AA,,,,,Y,,,,1007767
1007768,,RESENTENCE,,BREACHONE,,01/01/66,M,A5833AA,,,,,Y,IRISH,,,1007768
1007771,,WITHDRAWN,,BREACHFOUR,,01/03/77,F,A5836AA,,,,,Y,,,,1007771
1007772,,NOTPROVEN,,BREACHFIVE,,01/02/55,M,A5837AA,,,,,Y,,,,1007772
1007787,,KEVIN,,KNIGHTSBRIDGE,,02/03/79,M,A5852AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1007787
1007827,,ALAN,,SMITHERS,VIII,09/05/46,M,A5892AA,,,,,,,,,1007827
1007847,,CAROL,,CASTLEMAN,,26/11/90,F,A5912AA,,,,,Y,,,,1007847
1007848,,RALPH,,FINES,,04/05/67,M,A5913AA,O9,Other: Any other background,,,Y,,,,1007848
1007947,,BERTHOLD,,BRECHT,,01/02/73,M,A6012AA,,,,,,,,,1007947
1008007,,FRED,,BPM-SMITH,,18/12/74,M,A6072AA,,,,,Y,,,,1008007
1008048,,PHILLIPE,,FRANCE,,11/05/78,M,A5132AA,,,,,,,,,1007067
1008133,MR,MARTIN,,SMITHE,,18/03/77,M,A6198AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,REFUSED,,HETEROSEXUAL / STRAIGHT,1008133
1008147,,ONE,,FAILURE,,13/03/66,M,A6212AA,,,,,Y,,,,1008147
1008228,MR,STEVE,,SOUSTER,,01/01/50,M,A6293AA,,,,,Y,,,,1008228
1008229,,NORRIS,NUGENT,NORWICH,,06/06/86,M,A6294AA,O9,Other: Any other background,,,Y,IRISH,,,1008229
1008230,,CLIFFORD,,SOUSTER,,23/08/15,M,A6295AA,,,,,Y,,,,1008230
1008234,,CLAYTON,,EDGE,,01/07/81,M,A6298AA,,,,,Y,IRISH,,,1008234
1008267,,CAPTAIN,,MIDNIGHT,,19/04/60,M,A6332AA,W2,White : Irish,,,Y,IRISH,,,1008267
1013341,,TEST,,OFF1,,12/10/78,M,A1055AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1013341
1013360,,FREDDIE,,FINAL-ACTIVE-INACTIVE,,19/09/88,M,A1074AA,,,,,Y,IRISH,,,1013360
1013361,MR,BOB,,BO-UNPAID,,12/12/80,M,A1075AA,W2,White : Irish,,,Y,,,,1013361
1013363,,MARGARET,,HOLBORN,,02/11/73,F,A1077AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1013363
1013365,,ELAINE,,EALING-BROADWAY,,23/05/83,F,A1079AA,B2,Black/Black British: African,,,Y,IRISH,,,1013365
1013385,,SIMON,,SSO,,23/04/78,M,A1099AA,,,,,Y,IRISH,,,1013385
1013386,,TEST,,OFFENDER10,,13/12/82,M,A1100AA,,,,,Y,IRISH,,,1013386
1013425,,SENTENCE,,DEFERRED,,17/10/75,F,A1139AA,,,,,Y,,,,1013425
1013426,,DARREN,,HDCCONCTEST,,11/05/80,M,A1140AA,W2,White : Irish,,,Y,,,,1013426
1013427,,TEST2,,HDCTESTDARREN,,13/04/80,M,A1141AA,W9,White: Any other background,,,Y,,,,1013427
1013428,,TEST,,HDCTESTDARREN,,12/04/80,M,A1142AA,W9,White: Any other background,,,Y,,,,1013428
1013429,,TEST,,HDCTEST03CONS,,13/05/80,M,A1143AA,W9,White: Any other background,,,Y,,,,1013429
1013430,,TEST,,HDC9CONS,,13/04/80,M,A1144AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1013430
1013444,,GREG,,BO-UNPAID3,,25/12/71,M,A1158AA,O1,Chinese,,,Y,IRISH,,,1013444
1013447,,IN,,UPW-TRANSFER,,31/03/81,F,A1161AA,,,,,Y,IRISH,,,1013447
1013468,,LUCRETIA,,BO-RCHESTER,,20/06/83,F,A1182AA,W9,White: Any other background,,,Y,IRISH,,,1013468
1013469,,GENGIZ,,BO-RCHESTER,,20/06/83,M,A1183AA,O9,Other: Any other background,,,Y,IRISH,,,1013469
1013471,,BILLY,,BO-RCHESTER,,30/06/83,M,A1185AA,W2,White : Irish,,,Y,IRISH,,,1013471
1013473,,JAMES,,BLACK,,12/07/75,M,A1187AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1013473
1013478,,CHARLIE,,CHAN,,29/02/68,M,A1192AA,O1,Chinese,,,Y,IRISH,,,1013478
1013481,,RICHARD,ANTHONY,GOLDHAWK,,19/01/79,M,A1195AA,NS,Prefer not to say,,,Y,,,,1013481
1013485,,IMRAN,,KHAN,,16/03/85,M,A1199AA,A2,Asian/Asian British: Pakistani,,,Y,IRISH,,,1013485
1013491,,GRACE,,PLUM,,22/12/84,F,A1205AA,W2,White : Irish,,,Y,,,,1013491
1013493,,SIMON,PHILIP,REDHURST,,06/10/87,M,A1207AA,M9,Mixed: Any other background,,,Y,IRISH,,,1013493
1013497,,DONALD,,GLOUCESTER,,12/05/65,M,A1211AA,W1,White: Eng./Welsh/Scot./N.Irish/British,ASAEGF,,Y,IRISH,,,1013497
1013498,,JAMES,,LIVERPOOLSTREET,,01/01/85,M,A1212AA,,,,,Y,IRISH,,,1013498
1013499,,ANTHONY,,CANONBURY,,01/01/45,M,A1213AA,,,,,Y,,,,1013499
1013500,,BRIAN,,BLACKFRIARS,,23/02/69,M,A1214AA,W2,White : Irish,,,Y,,,,1013500
1013502,,RICHARD,,DATA-SMITH,,17/08/75,M,A1216AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1013502
1013524,,LEROY,DARREN,APPLE,,01/12/80,M,A1238AA,B9,Black/Black British: Any other Backgr'nd,,,Y,IRISH,,,1013524
1013526,,5172,,DEFECT,,11/10/85,M,A1240AA,,,,,Y,,,,1013526
1013528,,5172A,,DEFECT,,15/10/80,M,A1242AA,,,,,Y,,,,1013528
1013529,,5836,,DEFECT,,16/10/85,F,A1243AA,,,,,Y,,,,1013529
1013530,,5836A,,DEFECT,,18/08/85,F,A1244AA,,,,,Y,,,,1013530
1013531,,5841,,DEFECT,,06/06/85,F,A1245AA,,,,,Y,,,,1013531
1005115,,PETER,,DATA-POTATO,,01/04/89,M,A3261AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005115
1005116,,THEO,,DATA-WALCOTT,,01/05/89,M,A3262AA,M1,Mixed: White and Black Caribbean,,,Y,,,,1005116
1005155,,JOE,,DATA-BROWN,,01/06/74,M,A3301AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005155
1005315,,GORDON,,DATA-DUNNE,,01/07/87,M,A3461AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005315
1005316,,MARK,,DATA-EVERETT,,01/08/64,M,A3462AA,W1,White: Eng./Welsh/Scot./N.Irish/British,1414141,,Y,,,,1005316
1005423,,COLOMBIA,,BO-GOTA,,26/11/83,F,A3569AA,M1,Mixed: White and Black Caribbean,,,Y,,,,1005423
1005466,,JACKSON,,CHECK,,12/12/80,M,A3611AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,1979/7318F,Y,,,,1005466
1006327,MR,JACKO,,RABBIT,,13/01/80,M,A4432AA,W2,White : Irish,,,Y,,,,1006327
1006427,,MICHAEL,,STEVENSON,,06/12/86,M,A4512AA,,,,,,,,,1006407
1007908,,INMATEUW,,DATA-CHSINMATE,,01/09/79,M,A5973AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1007908
1007927,,DARREN5,,TEST,,12/12/80,M,A5992AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1007927
1007967,,PETER,,PIMLICO,,10/11/81,M,A6032AA,W9,White: Any other background,,,Y,IRISH,,,1007967
1007987,,URY,,USTANOVICH,,05/06/78,M,A6052AA,W9,White: Any other background,,,Y,IRISH,,,1007987
1008008,DR,CHOP,,CHOP,,25/12/61,M,A6073AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008008
1008009,MR,MEAT,,LOAF,,25/12/60,M,A6073AA,W9,White: Any other background,,,,,,,1008008
1008027,,YOI SECTION 65,,BREACHSIX,,01/08/88,M,A6092AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008027
1008028,,SECTION 40A,,BREACHSEVEN,,03/05/78,F,A6093AA,M3,Mixed: White and Asian,,,Y,,,,1008028
1008047,,BO-G STANDARD,,OFFENDER,,19/04/82,M,A6112AA,W2,White : Irish,,,Y,IRISH,,,1008047
1008068,,FREDERICK,,DATA-FINGERS,,01/09/80,M,A6133AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008068
1008088,,TOM,,DATA-ARNOLD,,01/10/67,M,A6153AA,,,,,Y,,,,1008088
1008091,,GERRY,,BO-LE,,22/06/85,M,A6155AA,B9,Black/Black British: Any other Backgr'nd,,,Y,IRISH,,,1008091
1008092,,JOHN,,BPM-SMITH,,19/04/70,M,A6156AA,,,,,Y,,,,1008092
1008093,,ADRIAN,,BPM-BROWN,,15/03/72,M,A6157AA,,,,,Y,,,,1008093
1008095,,JOHN,,BPM-MARK,,14/02/90,M,A6159AA,,,,,Y,,,,1008095
1008112,,JULIAN,,BO-OTHEAD,,21/12/66,M,A6177AA,,,,,Y,,,,1008112
1008127,,BOD,,DTO,,01/01/90,M,A6192AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008127
1008128,,DTO,,TEST,,04/04/87,M,A6193AA,W9,White: Any other background,,,Y,BRITISH,,REFUSED,1008128
1008129,,BOD2,,DTO,,01/01/89,M,A6194AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008129
1008134,MR,JACK,,SMYTHE,,23/09/87,M,A6199AA,NS,Prefer not to say,,,,,,,1008134
1008135,MR,ERIK,,SMIT,,04/01/57,M,A6200AA,W9,White: Any other background,,,,,,,1008135
1008168,,VICIOUS,,BO-RGIA,,22/02/84,M,A6232AA,,,235435,02/153W,,,,,1008167
1008187,,GO TO ENGLAND,,SCOTLAND,,01/01/70,F,A6252AA,,,,,Y,IRISH,,,1008187
1008207,,GERRY,,BOLE,,22/06/85,M,A6155AA,,,,,,,,,1008091
1004975,,INMATEPROBATION,,DATA-CHSINMATE,,01/01/80,M,A3121AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1004975
1006328,MR,ERTEN,,AKCAN,,08/08/74,M,A4433AA,W9,White: Any other background,,,Y,,,,1006328
1006527,,ONE,,KIRK,,12/12/76,M,A4612AA,,,,,Y,,,,1006527
1006587,,JOHN,,GROVES,,12/12/79,M,A4672AA,W2,White : Irish,,,Y,,,,1006587
1007229,,LOUIS,,LEICESTER,,05/05/75,M,A5294AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1007229
1007708,,JOHN,,HARRY,,09/02/80,M,A5773AA,,,,,Y,,,,1007708
1007888,,DRUMS,FOR,BO-NGO,,19/02/85,M,A5953AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1007888
1008087,,DICK,HARRY,DATA-TOM,,01/01/82,M,A6152AA,,,,,,,,,1008087
1008110,,PAUL,,BO-OTLACE,,01/02/55,M,A6175AA,,,,,Y,IRISH,,,1008110
1008488,,DON,,DATA-JUAN,,01/01/52,M,A6553AA,,,,,Y,,,,1008488
1008694,,ALAN,,AYLESBURY,,10/10/70,M,A6779AA,,,,,Y,IRISH,,,1008694
1008700,MRS,ROSE,,ROSEBURY,,09/11/62,F,A6785AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008700
1008705,MRS,RAJU,,LUHAR,,07/04/62,F,A6790AA,A1,Asian/Asian British: Indian,,,,,,,1008705
1008710,MRS,MANDY,,JONES,,12/09/52,F,A6795AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008710
1008711,MRS,MANDY,,BAXTER,,15/11/73,F,A6796AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008711
1008712,MRS,LORRAINE,,WILLIAMS,,05/05/55,F,A6797AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008712
1008713,MRS,LORRAINE,,ROBINSON,,06/09/62,F,A6798AA,M1,Mixed: White and Black Caribbean,,,,,,,1008713
1008714,MRS,ANNE,,HARRIS,,01/01/42,F,A6799AA,W9,White: Any other background,,,,,,,1008714
1008715,MISS,LAURA,,ADAMS,,29/02/72,F,A6800AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008715
1008716,MS,KHAMANI,,SMITH-JONES,,16/12/65,F,A6801AA,M2,Mixed: White and Black African,,,Y,,,,1008716
1008717,MRS,KETAN,,MEHTA,,28/10/66,F,A6802AA,A1,Asian/Asian British: Indian,,,,,,,1008717
1008718,MRS,KELLY,,DICKENSON,,30/04/63,F,A6803AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008718
1008719,MS,KATIE,,HALE,,05/06/70,F,A6804AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008719
1008721,,TEST,,BO-LICENCE,,01/01/51,M,A6806AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008721
1008722,,LUIGI,ANTONIO,SCENARIO,,11/11/74,M,A6807AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008722
1008723,,INMATE-SUSP-SENTENCE,,DATA-CHS-INMATE,,01/01/75,M,A6808AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008723
1008725,MR,KENNY,,LYNCH,,22/05/71,M,A6810AA,W2,White : Irish,,,Y,,,,1008725
1008726,MR,MARTIN,,LYNCH,,12/06/60,M,A6811AA,B2,Black/Black British: African,,,Y,IRISH,,,1008726
1008730,MRS,DEBBIE,,SMYTHLEY,,01/07/71,F,A6717AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008639
1008733,MR,BEN,,THATCHER,,01/05/82,M,A6817AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008733
1008734,,GREEN,,PARK,,16/08/55,M,A6818AA,,,,,Y,IRISH,,,1008734
1008736,,JASON,,WALES,,21/02/81,M,A6820AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008736
1008745,MR,HARRY,,ASBO,SR,09/01/75,M,A6828AA,W2,White : Irish,,,Y,,,,1008745
1008746,,ANDREW,,BO-FFIN,,20/05/55,NS,A6829AA,M1,Mixed: White and Black Caribbean,,,Y,IRISH,,,1008746
1008747,,ORDER,,SUSPENDED-SENTENCE,,27/07/79,M,A6830AA,,,,,Y,IRISH,,,1008747
1005095,,4848,,DEFECT,,06/10/86,M,A3241AA,,,,,Y,,,,1005095
1005117,,5098A,ELAINE,DEFECT,,15/02/80,F,A3263AA,M2,Mixed: White and Black African,,,Y,,,,1005117
1005135,,5098B,FLORENCE,DEFECT,,07/07/77,F,A3281AA,M1,Mixed: White and Black Caribbean,,90/55768L,Y,,,,1005135
1005195,,BANDINI,,BANQUO,,02/03/71,M,A3341AA,,,,,Y,,,,1005195
1005355,,SCREEN,,INTAKE,,11/11/80,F,A3501AA,,,,,Y,IRISH,,,1005355
1005435,,REASON,,INTAKE,,12/12/80,M,A3581AA,,,,,Y,,,,1005435
1005747,MR,INDRES,,PATEL,,07/05/76,M,A3892AA,A1,Asian/Asian British: Indian,,,,,,,1005747
1006187,,HILARY,TWO,HARMEN,,11/11/80,F,A4292AA,,,,,Y,IRISH,,,1006187
1006188,,HILARY,THREE,HARMEN,,11/11/80,F,A4293AA,,,,,Y,IRISH,,,1006188
1006246,,GRAHAM,THREE,GNATT,,12/09/84,M,A4351AA,,,,,Y,,,,1006246
1006410,,JAMES,,CALVERT,,11/11/81,M,A4515AA,W2,White : Irish,,,Y,,,,1006410
1007890,MRS,ELLIE,,BROOKS,,08/07/71,F,A5955AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1007890
1008272,,DARREN,,TARRENT,,12/12/80,M,A5992AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1007927
1008274,,BRIAN,,PORTER,,12/03/71,M,A3871AA,,,,,Y,IRISH,,,1005726
1008275,,ROGER,,SWIFT,,30/07/63,M,A3872AA,,,,,Y,IRISH,,,1005727
1008276,,FRANCES,,BENNETT,,01/02/73,M,A6012AA,,,,,Y,IRISH,,,1007947
1008278,,TRILBY,,HAT,,04/05/81,M,A6337AA,,,,,Y,,,,1008278
1008287,,HOWARD,,HOWARD,,01/01/60,M,A6352AA,,,,,Y,,,,1008287
1008291,,MICHAEL,,MALTBY,,05/05/50,M,A6356AA,,,,,Y,IRISH,,,1008291
1008327,,BREACH,,EXPEDITED,,23/11/78,F,A6392AA,,,,,Y,,,,1008327
1008427,MR,DAVID,,FLEETWOOD,,12/02/80,M,A6492AA,W2,White : Irish,,,Y,,,,1008427
1008448,,INMATEBACKDATE,,DATACHSINMATE,,01/01/77,M,A6513AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008448
1008478,,ONLY,,DATA-INTRANSIT,,01/01/75,M,A6543AA,,,,,,,,,1008478
1008479,,INMATETEAMALLOCATION,,DATACHSINMATE,,01/01/81,M,A6544AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008479
1008549,,JAMES,,LUNCH,,13/10/70,M,A6633AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1008548
1008551,MR,THOMAS,,LYNCH,,20/02/70,M,A6635AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008551
1008561,,COLIN,,CARLYLE,,05/05/70,M,A6643AA,,,,,Y,IRISH,,,1008561
1008563,MR,ACTON,,TOWN,,05/05/60,M,A6645AA,,,,99/DUMMY999,Y,IRISH,,,1008563
1008566,,ANN,,MORRIS,,08/01/73,F,A6648AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008566
1008567,MRS,TURNHAM,,GREEN,,25/09/74,F,A6649AA,,,,88/DUMMY2356,,,,,1008567
1014693,,LOUIS,,MARTIN,,18/08/66,M,A2346AA,,,,,Y,,,,1014693
1008589,,HAGRID,,BO-JANGLES,,01/02/66,NK,A6674AA,W9,White: Any other background,,02/22D,,,,,1008589
1008590,,ALLISON,,ARCHER,,18/08/64,F,A6675AA,W2,White : Irish,,,Y,,,,1008590
1008592,MR,CARL,,THOMAS,,01/01/69,M,A6677AA,,,,,Y,,,,1008592
1008593,,MARY,,ROLLAND,,13/03/69,F,A6678AA,W9,White: Any other background,,,Y,REFUSED,,,1008593
1005075,,DICKY,,DATA-DAVIES,,01/03/80,M,A3221AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005075
1005687,,ELAINE,,ENKANTAR,,15/02/80,F,A3832AA,B2,Black/Black British: African,,,Y,GUYANESE,HAS AN ALIASE AS AN ITALIAN.,,1005687
1005726,,PEDRO,,PORTUGAL,,12/03/71,M,A3871AA,W9,White: Any other background,,,,,,,1005726
1005727,,UELI,,SWITZERLAND,,30/07/63,M,A3872AA,W9,White: Any other background,,,,,,,1005727
1005774,REV,EDWARD,JOHNSON,BELL,,16/08/63,M,A3919AA,B2,Black/Black British: African,,,,,,,1005774
1005776,MR,MARK,JAMES,BROWN,,15/09/60,M,A3921AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1005776
1005826,MR,ALLAN,,EDWARDS,,22/06/74,M,A3971AA,B2,Black/Black British: African,,,,,,,1005826
1005827,MR,CALLUM,,FRAZER,,23/07/76,M,A3972AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,,,,,1005827
1005926,,GUY,,FAWKES,,08/08/78,M,A4051AA,W9,White: Any other background,,,,,,,1005926
1005927,,GUIDO,,FAWKES,,08/08/78,M,A4051AA,W9,White: Any other background,,,,,,,1005926
1006206,,FRED,,DATA-BLOGGS,,01/04/70,M,A4311AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1006206
1006247,,GRAHAM,TWO,GNATT,,12/09/84,M,A4352AA,W1,White: Eng./Welsh/Scot./N.Irish/British,85/5312,,Y,BRITISH,,HETEROSEXUAL / STRAIGHT,1006247
1013549,,5981,,DEFECT,,19/09/85,M,A1263AA,,,,,Y,,,,1013549
1013550,,5981A,,DEFECT,,19/08/85,M,A1264AA,,,,,Y,,,,1013550
1013551,,GUY,,BAPTISTE,,01/08/60,M,A1201AA,,,,,,,,,1013487
1013552,,GUY,,BLACK,,01/08/60,M,A1201AA,,,,,,,,,1013487
1013553,,ROBERT,,BLACKET,,01/08/60,M,A1201AA,,,,,,,,,1013487
1013554,,JESSICA,,PINKNEY,,17/06/81,F,A1204AA,,,,,,,,,1013490
1013555,,VICKI,,PINK,,17/06/81,F,A1204AA,,,,,,,,,1013490
1013556,,ANDREW,,JAMES,,03/05/80,M,A1217AA,,,,,,,,,1013503
1013557,,TED,,DIAMOND,,22/05/80,M,A1194AA,,,,,,,,,1013480
1013558,,BRIAN,,MIG-LIFE,,11/11/60,M,A1265AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1013558
1013559,,WICK,,HAMPTON,,06/09/70,M,A1266AA,,,,,Y,IRISH,,,1013559
1013560,,BOB,,BO-BINOGS,,27/04/45,M,A1267AA,W9,White: Any other background,,,Y,IRISH,,,1013560
1013561,,SOUTH,,HAMPTON,,06/09/70,M,A1268AA,,,,,Y,,,,1013561
1013562,,ONE,,EPP,,07/07/77,M,A1269AA,,,,,Y,IRISH,,,1013562
1013563,,TWO,,EPP,,27/09/74,F,A1270AA,,,,,Y,IRISH,,,1013563
1013566,,ANDREW,,ANGEL,,01/04/75,M,A1273AA,,,,,Y,,,,1013566
1013567,,COURT,,HAMPTON,,06/09/70,M,A1274AA,,,,,Y,,,,1013567
1013568,,JEKYLL,,HYDE,,14/05/66,M,A1275AA,M9,Mixed: Any other background,,,Y,IRISH,,,1013568
1013586,,RICHARD,,BO-WALLIS,,01/01/80,M,A1293AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1013586
1013590,,TOM,,BAKER,,10/07/68,M,A1297AA,W2,White : Irish,,,Y,,,,1013590
1013592,,ONE,,COURT-REPORT,,29/11/76,M,A1299AA,,,,,Y,,,,1013592
1013593,MR,TIMOTHY,,DARWIN,,14/04/80,M,A0721AA,,,,,Y,BRITISH,,REFUSED,1012987
1004995,,STANLEY,,DATA-SMITH,,01/01/70,M,A3141AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1004995
1005035,,JIMMY,,DATA-JONES,,01/02/71,M,A3181AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005035
1005626,,DANIEL,,DUNCAN,,04/03/83,M,A3771AA,NS,Prefer not to say,,,Y,,,,1005626
1005706,,FLORENCE,,FUNGALI,,07/07/76,F,A3851AA,M1,Mixed: White and Black Caribbean,,,Y,,,,1005706
1005746,DR,JAMES,DAVID,COOK,,02/03/70,M,A3891AA,W9,White: Any other background,,,,,,,1005746
1005807,,HAROLD,,WOOD,,23/09/78,M,A3952AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1005807
1005846,,SARAH,,BO-OTCAMP,,01/08/76,F,A3991AA,M1,Mixed: White and Black Caribbean,,,Y,,,,1005846
1008208,,GERALD,THOMAS,BOLE,,22/06/85,M,A6155AA,,,,,,,,,1008091
1008209,,WILBUR,,WRIGHT,,14/06/62,M,A6272AA,O9,Other: Any other background,123654,,Y,AMERICAN,,HETEROSEXUAL / STRAIGHT,1008209
1008210,MR,SIMON,,ROWAN,,11/11/68,M,A6273AA,W2,White : Irish,,,Y,,,,1008210
1008211,,ROBIN,HOOD,NOTTINGHAM,,12/12/60,M,A6274AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,IRISH,,,1008211
1008247,MR,ALBERT,,SMITHE,,22/03/66,M,A6312AA,NS,Prefer not to say,,,,,,,1008247
1008248,,APPLE,BANANA,BO-ANDREWS,,01/01/71,M,A6297AA,W1,White: Eng./Welsh/Scot./N.Irish/British,234567890,02/153W,Y,,,,1008232
1008249,,JON,,HDC_ADD,,04/05/82,M,A6313AA,,,,,,,,,1008249
1008250,,JON,,HDC_ADD,,03/04/82,M,A6314AA,,,,,Y,,,,1008250
1008251,MR,PAUL,GAVIN,WELLER,,01/06/75,M,A6315AA,,,,33/993399H,Y,,,,1008251
1008252,,BEANIE,,HAT,,03/06/81,M,A6316AA,,,,,Y,,,,1008252
1008253,,THE,,JAM,,01/06/75,M,A6315AA,,,,33/993399H,,,,,1008251
1008269,MR,PEELED,,BO-BANANA,JR,01/01/70,M,A6334AA,W2,White : Irish,A123456/99,02/153W,Y,IRISH,,,1008269
1008270,MISS,BOILED,,BANANA,SR,01/01/70,F,A6334AA,A1,Asian/Asian British: Indian,A123456/99,02/153W,,,,,1008269
1008271,,ONE,,LICENCETEST,,01/01/66,M,A6335AA,,,,,Y,IRISH,,,1008271
1008273,,MARK,,GERMAIN,,05/07/79,M,A3873AA,,,,,Y,IRISH,,,1005728
1008277,,TIM,,HAT,,10/10/80,M,A6336AA,,,,,Y,,,,1008277
1008288,,ONE,,TRANSFEROUT,,01/01/60,M,A6353AA,,,,,Y,IRISH,,,1008288
1008289,,MANNIE,,MANCHESTER,,07/07/75,M,A6354AA,M2,Mixed: White and Black African,,,Y,IRISH,,,1008289
1008290,,MALCOLM,,MIDDLESBOROUGH,,01/01/65,M,A6355AA,,,,,Y,IRISH,,,1008290
1008292,,TWO,,LICENCETEST,,01/02/60,M,A6357AA,,,,,Y,IRISH,,,1008292
1008293,,GAZZA,,GASCOIGNE,,01/01/65,M,A6355AA,,,,,,,,,1008290
1008307,MR,CPO,,UNPAIDWORK,SR,01/01/45,M,A6372AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008307
1008308,,REQ,,UNPAIDWORK,,15/03/65,F,A6373AA,,,,,Y,IRISH,,,1008308
1008347,,2003SUSPENDED,,SENTENCEINPUT,,01/01/59,M,A6412AA,,,,,Y,IRISH,,,1008347
1008348,MR,KEITH,ARTHUR,JARVIS,,02/09/85,M,A6413AA,W1,White: Eng./Welsh/Scot./N.Irish/British,,,Y,,,,1008348
