NOMS_NUMBER,DATE_OF_BIRTH,GIVEN_NAME_1,GIVEN_NAME_2,GIVEN_NAME_3,SURNAME,SALUTATION,GENDER_CODE,PNC_ID,NATIONALITY_CODE,CRIMINAL_RECORDS_OFFICE_NUMBER,ESTABLISHMENT_CODE,NOMIS_OFFENDER_ID,ETHNICITY_CODE,WORKING_NAME,SOI_IDENTITY_ID,SOI_OFFENDER_ID
"A1795AE","1980/10/10","MIKE","","","STARC","","M","","IRISH","CRO1234","LEI","1060188","","N","4a39e889-7d66-817c-e050-16ac01107c5c","4a39e889-7d64-817c-e050-16ac01107c5c"
"A1796AE","1980/10/10","MICHALE","","","JOHNSON","MR","M","","","CRO1234423","LEI","1060209","","Y","4a39e889-7d68-817c-e050-16ac01107c5c","4a39e889-7d67-817c-e050-16ac01107c5c"
"A1796AE","1980/10/10","MIKE","","","JOHNSON","","M","","","","LEI","1060208","","N","4a39e889-7d69-817c-e050-16ac01107c5c","4a39e889-7d67-817c-e050-16ac01107c5c"
"A1797AE","1980/10/10","THOMAS","","","STEPHENS","","M","","","","LEI","1060247","","Y","4a39e889-7d6b-817c-e050-16ac01107c5c","4a39e889-7d6a-817c-e050-16ac01107c5c"
"A1797AE","1980/10/10","TOM","","","STEPHENS","","M","","","","LEI","1060227","","N","4a39e889-7d6c-817c-e050-16ac01107c5c","4a39e889-7d6a-817c-e050-16ac01107c5c"
"A1800AE","1980/10/10","CHRIS","","","STEPHENS","","M","","","","LEI","1060287","","N","4a39e889-7d6e-817c-e050-16ac01107c5c","4a39e889-7d6d-817c-e050-16ac01107c5c"
"A1800AE","1980/10/10","CHRISTOHER","","","STEPHENS","","M","","","","LEI","1060307","","Y","4a39e889-7d6f-817c-e050-16ac01107c5c","4a39e889-7d6d-817c-e050-16ac01107c5c"
"A1801AE","1990/01/01","A1","","","SMITH","","M","","","","","1060327","","N","4a39e889-7d71-817c-e050-16ac01107c5c","4a39e889-7d70-817c-e050-16ac01107c5c"
"A1802AE","1980/01/01","A2","","","SMITH","","M","","","","","1060328","","N","4a39e889-7d73-817c-e050-16ac01107c5c","4a39e889-7d72-817c-e050-16ac01107c5c"
"A1806AE","1980/01/01","A3","","","SMITH","","M","","","","","1060332","","N","4a39e889-7d75-817c-e050-16ac01107c5c","4a39e889-7d74-817c-e050-16ac01107c5c"
"A1807AE","1980/01/01","A4","","","SMITH","","M","","","","","1060333","","N","4a39e889-7d77-817c-e050-16ac01107c5c","4a39e889-7d76-817c-e050-16ac01107c5c"
"A1808AE","1970/01/01","A5","","","SMITH","","M","","","","","1060334","","N","4a39e889-7d79-817c-e050-16ac01107c5c","4a39e889-7d78-817c-e050-16ac01107c5c"
"A1809AE","1970/01/01","A6","","","SMITH","","M","","","","","1060335","","N","4a39e889-7d7b-817c-e050-16ac01107c5c","4a39e889-7d7a-817c-e050-16ac01107c5c"
"A1810AE","1990/01/01","A7","","","SMITH","","M","","","","","1060336","","N","4a39e889-7d7d-817c-e050-16ac01107c5c","4a39e889-7d7c-817c-e050-16ac01107c5c"
"A1811AE","1990/01/01","A8","","","SMITH","","M","","","","","1060337","","N","4a39e889-7d7f-817c-e050-16ac01107c5c","4a39e889-7d7e-817c-e050-16ac01107c5c"
"A1812AE","1980/01/01","A9","","","SMITH","","M","","","","","1060338","","N","4a39e889-7d81-817c-e050-16ac01107c5c","4a39e889-7d80-817c-e050-16ac01107c5c"
"A1813AE","1990/01/01","A10","","","SMITH","","M","","","","","1060339","","N","4a39e889-7d83-817c-e050-16ac01107c5c","4a39e889-7d82-817c-e050-16ac01107c5c"
"A1814AE","1970/01/01","A11","","","SMITH","","M","","","","","1060340","","N","4a39e889-7d85-817c-e050-16ac01107c5c","4a39e889-7d84-817c-e050-16ac01107c5c"
"A1815AE","1980/01/01","A12","","","SMITH","","M","","","","","1060341","","N","4a39e889-7d87-817c-e050-16ac01107c5c","4a39e889-7d86-817c-e050-16ac01107c5c"
"A1816AE","1980/10/10","KAROO","","","NAIR","MR","M","","IRISH","CRO4444","LEI","1060348","","Y","4a39e889-7d89-817c-e050-16ac01107c5c","4a39e889-7d88-817c-e050-16ac01107c5c"
"A1816AE","1980/10/10","KARUN","","","NAIR","","M","","IRISH","CRO12121","LEI","1060347","","N","4a39e889-7d8a-817c-e050-16ac01107c5c","4a39e889-7d88-817c-e050-16ac01107c5c"
"A1817AE","1980/10/10","PIYUSH","","","GOYAL","","M","","INDI","CRO22222","LEI","1060349","","Y","4a39e889-7d8c-817c-e050-16ac01107c5c","4a39e889-7d8b-817c-e050-16ac01107c5c"
"A1818AE","1980/10/10","VAROOON","","","GANDHI","MR","M","","IRISH","","LEI","1060387","","Y","4a39e889-7d8e-817c-e050-16ac01107c5c","4a39e889-7d8d-817c-e050-16ac01107c5c"
"A1818AE","1980/10/10","VARU","","","GANDHI","","M","","IRISH","CRO2222","LEI","1060368","","N","4a39e889-7d8f-817c-e050-16ac01107c5c","4a39e889-7d8d-817c-e050-16ac01107c5c"
"A1818AE","1980/10/10","VARUN","","","GANDHI","","M","","IRISH","CRO3333","LEI","1060367","","N","4a39e889-7d90-817c-e050-16ac01107c5c","4a39e889-7d8d-817c-e050-16ac01107c5c"
"A1819AE","1980/10/10","SANJAY","","","BANGAR","","M","","IRISH","CRO3333","LEI","1060407","","N","4a39e889-7d92-817c-e050-16ac01107c5c","4a39e889-7d91-817c-e050-16ac01107c5c"
"A1819AE","1980/10/10","SANJU","","","BANGAR","MR","M","","IRISH","CRO2222","LEI","1060408","","Y","4a39e889-7d93-817c-e050-16ac01107c5c","4a39e889-7d91-817c-e050-16ac01107c5c"
"A1820AE","1980/10/10","J","","","DHINGRA","","M","","","CRO23232","LEI","1060447","","N","4a39e889-7d95-817c-e050-16ac01107c5c","4a39e889-7d94-817c-e050-16ac01107c5c"
"A1820AE","1980/10/10","JAY","","","DHINGRA","","M","","","","LEI","1060427","","Y","4a39e889-7d96-817c-e050-16ac01107c5c","4a39e889-7d94-817c-e050-16ac01107c5c"
"A1821AE","1980/10/10","JAY","","","DHINGRA","","M","","","","OUT","1060467","","Y","4a39e889-7d98-817c-e050-16ac01107c5c","4a39e889-7d97-817c-e050-16ac01107c5c"
"A1822AE","1980/10/10","JO","","","ENGLISH","","M","","","","","1060487","","N","4a39e889-7d9a-817c-e050-16ac01107c5c","4a39e889-7d99-817c-e050-16ac01107c5c"
"A1823AE","1980/10/10","SANJAY","","","BANGAR","","M","","","","","1060488","","N","4a39e889-7d9c-817c-e050-16ac01107c5c","4a39e889-7d9b-817c-e050-16ac01107c5c"
"A1824AE","1980/10/10","JEREMY","","","STEPHENS","","M","","","CRO232323","","1060507","","N","4a39e889-7d9e-817c-e050-16ac01107c5c","4a39e889-7d9d-817c-e050-16ac01107c5c"
"A1825AE","1980/10/10","PETER","","","CROUCH","","M","","","","","1060527","","N","4a39e889-7da0-817c-e050-16ac01107c5c","4a39e889-7d9f-817c-e050-16ac01107c5c"
"A1826AE","1982/10/10","PETER","","","CROUCH","","M","","","","","1060528","","N","4a39e889-7da2-817c-e050-16ac01107c5c","4a39e889-7da1-817c-e050-16ac01107c5c"
"A1829AE","1983/10/10","PETER","","","CROUCH","","M","","","","","1060531","","N","4a39e889-7da4-817c-e050-16ac01107c5c","4a39e889-7da3-817c-e050-16ac01107c5c"
"A1830AE","1980/10/10","SHAKTI","","","SAAMAL","","M","","","","","1060532","","N","4a39e889-7da6-817c-e050-16ac01107c5c","4a39e889-7da5-817c-e050-16ac01107c5c"
"A1831AE","1980/10/10","PETER","","","HANDSCOMB","","M","","","","","1060533","","N","4a39e889-7da8-817c-e050-16ac01107c5c","4a39e889-7da7-817c-e050-16ac01107c5c"
"A1832AE","1981/10/10","PETER","","","HANDSCOMB","","M","","","","","1060534","","N","4a39e889-7daa-817c-e050-16ac01107c5c","4a39e889-7da9-817c-e050-16ac01107c5c"
"A1833AE","1981/10/10","PETE","","","HINDS","","M","","","","","1060536","","N","4a39e889-7dac-817c-e050-16ac01107c5c","4a39e889-7dab-817c-e050-16ac01107c5c"
"A1833AE","1981/10/10","PETE","","","HINDS","","M","","","","","1060537","","N","4a39e889-7dad-817c-e050-16ac01107c5c","4a39e889-7dab-817c-e050-16ac01107c5c"
"A1833AE","1981/10/10","PETE","","","HINDS","","M","","","","","1060538","","N","4a39e889-7dae-817c-e050-16ac01107c5c","4a39e889-7dab-817c-e050-16ac01107c5c"
"A1833AE","1981/10/10","PETER","","","HINDS","","M","","","","","1060535","","N","4a39e889-7daf-817c-e050-16ac01107c5c","4a39e889-7dab-817c-e050-16ac01107c5c"
"A1834AE","1980/12/12","PETE","","","HUGES","","M","","","","","1060541","","N","4a39e889-7db1-817c-e050-16ac01107c5c","4a39e889-7db0-817c-e050-16ac01107c5c"
"A1834AE","1980/12/12","PETE","","","HUGES","","M","","","","","1060540","","N","4a39e889-7db2-817c-e050-16ac01107c5c","4a39e889-7db0-817c-e050-16ac01107c5c"
"A1834AE","1980/12/12","PETER","","","HUGES","","M","","","","","1060539","","N","4a39e889-7db3-817c-e050-16ac01107c5c","4a39e889-7db0-817c-e050-16ac01107c5c"
"A1835AE","1980/10/10","JO","","","HUGES","","M","","","","","1060544","","N","4a39e889-7db5-817c-e050-16ac01107c5c","4a39e889-7db4-817c-e050-16ac01107c5c"
"A1835AE","1980/10/10","JOE","","","HUGES","","M","","","","","1060543","","N","4a39e889-7db6-817c-e050-16ac01107c5c","4a39e889-7db4-817c-e050-16ac01107c5c"
"A1835AE","1980/10/10","JOHN","","","HUGES","","M","","","","","1060542","","N","4a39e889-7db7-817c-e050-16ac01107c5c","4a39e889-7db4-817c-e050-16ac01107c5c"
"A1836AE","1980/10/10","RANGANA","","","HERATH","","M","","","","","1060547","","N","4a39e889-7db9-817c-e050-16ac01107c5c","4a39e889-7db8-817c-e050-16ac01107c5c"
"A1837AE","1983/10/10","RANGANA","","","HERATH","","M","","","","","1060548","","N","4a39e889-7dbb-817c-e050-16ac01107c5c","4a39e889-7dba-817c-e050-16ac01107c5c"
"A1838AE","1980/10/10","RANGANA","","","HERATH","","M","","","","","1060549","","N","4a39e889-7dbd-817c-e050-16ac01107c5c","4a39e889-7dbc-817c-e050-16ac01107c5c"
"A1839AE","1980/10/10","JO","","","HERATH","","M","","","","","1060550","","N","4a39e889-7dbf-817c-e050-16ac01107c5c","4a39e889-7dbe-817c-e050-16ac01107c5c"
"A1840AE","1980/10/10","JO","","","HERATH","","M","","","","","1060551","","N","4a39e889-7dc1-817c-e050-16ac01107c5c","4a39e889-7dc0-817c-e050-16ac01107c5c"
"A1841AE","1980/10/10","JOE","","","HERATH","","M","","","","","1060552","","N","4a39e889-7dc3-817c-e050-16ac01107c5c","4a39e889-7dc2-817c-e050-16ac01107c5c"
"A1842AE","1980/10/10","DINESH","","","CHANDI","","M","","","","","1060553","","N","4a39e889-7dc5-817c-e050-16ac01107c5c","4a39e889-7dc4-817c-e050-16ac01107c5c"
"A1842AE","1980/10/10","DINO","","","CHANDI","","M","","","","","1060554","","N","4a39e889-7dc6-817c-e050-16ac01107c5c","4a39e889-7dc4-817c-e050-16ac01107c5c"
"A1842AE","1980/10/10","DINU","","","CHANDI","","M","","","","","1060555","","N","4a39e889-7dc7-817c-e050-16ac01107c5c","4a39e889-7dc4-817c-e050-16ac01107c5c"
"A1843AE","1980/10/10","JO","","","CHANDI","","M","","","","","1060557","","N","4a39e889-7dc9-817c-e050-16ac01107c5c","4a39e889-7dc8-817c-e050-16ac01107c5c"
"A1843AE","1980/10/10","JOE","","","CHANDI","","M","","","","","1060558","","N","4a39e889-7dca-817c-e050-16ac01107c5c","4a39e889-7dc8-817c-e050-16ac01107c5c"
"A1843AE","1980/10/10","JOE","","","CHANDI","","M","","","","","1060556","","N","4a39e889-7dcb-817c-e050-16ac01107c5c","4a39e889-7dc8-817c-e050-16ac01107c5c"
"A1843AE","1980/10/10","JOSEPH","","","CHANDI","","M","","","","","1060559","","N","4a39e889-7dcc-817c-e050-16ac01107c5c","4a39e889-7dc8-817c-e050-16ac01107c5c"
"A1844AE","1980/10/10","KUSAL","","","MENDIS","","M","","","","","1060567","","N","4a39e889-7dce-817c-e050-16ac01107c5c","4a39e889-7dcd-817c-e050-16ac01107c5c"
"A1846AE","1980/10/10","KUSAL","","","MENDIS","","M","","","","","1060590","","N","4a39e889-7dd0-817c-e050-16ac01107c5c","4a39e889-7dcf-817c-e050-16ac01107c5c"
"A1846AE","1980/10/10","KUSAL","","","MENDIS","","M","","","","","1060588","","N","4a39e889-7dd1-817c-e050-16ac01107c5c","4a39e889-7dcf-817c-e050-16ac01107c5c"
"A1846AE","1980/10/10","KUSAL","","","MENDIS","","M","","","","","1060589","","N","4a39e889-7dd2-817c-e050-16ac01107c5c","4a39e889-7dcf-817c-e050-16ac01107c5c"
"A1847AE","1980/10/10","DILIP","","","MENDIS","","M","","","","","1060593","","N","4a39e889-7dd4-817c-e050-16ac01107c5c","4a39e889-7dd3-817c-e050-16ac01107c5c"
"A1847AE","1980/10/10","DILIP","","","MENDIS","","M","","","","","1060592","","N","4a39e889-7dd5-817c-e050-16ac01107c5c","4a39e889-7dd3-817c-e050-16ac01107c5c"
"A1847AE","1980/10/10","DULIP","","","MENDIS","","M","","","","","1060591","","N","4a39e889-7dd6-817c-e050-16ac01107c5c","4a39e889-7dd3-817c-e050-16ac01107c5c"
"A1848AE","1980/10/10","CHAMI","","","MENDIS","","M","","","","","1060609","","N","4a39e889-7dd8-817c-e050-16ac01107c5c","4a39e889-7dd7-817c-e050-16ac01107c5c"
"A1848AE","1980/10/10","CHAMINDA","","","MENDIS","","M","","","","","1060607","","N","4a39e889-7dd9-817c-e050-16ac01107c5c","4a39e889-7dd7-817c-e050-16ac01107c5c"
"A1848AE","1980/10/10","CHAMU","","","MENDIS","","M","","","","","1060608","","N","4a39e889-7dda-817c-e050-16ac01107c5c","4a39e889-7dd7-817c-e050-16ac01107c5c"
"A1849AE","1980/10/10","CHAMI","","","VAAS","","M","","","CRO21313","","1060629","","N","4a39e889-7ddc-817c-e050-16ac01107c5c","4a39e889-7ddb-817c-e050-16ac01107c5c"
"A1849AE","1980/10/10","CHAMINDA","","","VAAS","","M","","","CRO232212","","1060627","","N","4a39e889-7ddd-817c-e050-16ac01107c5c","4a39e889-7ddb-817c-e050-16ac01107c5c"
"A1849AE","1980/10/10","CHAMU","","","VAAS","","M","","","","","1060628","","N","4a39e889-7dde-817c-e050-16ac01107c5c","4a39e889-7ddb-817c-e050-16ac01107c5c"
"A1850AE","1980/10/10","DINESH","","","VYAS","","M","","","","","1060647","","N","4a39e889-7de0-817c-e050-16ac01107c5c","4a39e889-7ddf-817c-e050-16ac01107c5c"
"A1851AE","1980/10/10","MINESH","","","VYAS","","M","","","CRO23232","","1060648","","N","4a39e889-7de2-817c-e050-16ac01107c5c","4a39e889-7de1-817c-e050-16ac01107c5c"
"A1851AE","1980/10/10","MINI","","","VYAS","","M","","","CRO12134^CRO342323","","1060650","","N","4a39e889-7de3-817c-e050-16ac01107c5c","4a39e889-7de1-817c-e050-16ac01107c5c"
"A1851AE","1980/10/10","MINU","","","VYAS","","M","","","","","1060649","","N","4a39e889-7de4-817c-e050-16ac01107c5c","4a39e889-7de1-817c-e050-16ac01107c5c"
"A1853AE","1980/10/10","KAR","","","PANDE","","M","","","CRO22323^CRO2323222","","1060670","","N","4a39e889-7de6-817c-e050-16ac01107c5c","4a39e889-7de5-817c-e050-16ac01107c5c"
"A1853AE","1980/10/10","KARAN","","","PANDE","","M","","","CRO234232","","1060668","","N","4a39e889-7de7-817c-e050-16ac01107c5c","4a39e889-7de5-817c-e050-16ac01107c5c"
"A1853AE","1980/10/10","KAROO","","","PANDE","","M","","","","","1060669","","N","4a39e889-7de8-817c-e050-16ac01107c5c","4a39e889-7de5-817c-e050-16ac01107c5c"
"A1854AE","1980/10/10","CHULBUL","","","PANDE","","M","","","","LEI","1060687","","N","4a39e889-7dea-817c-e050-16ac01107c5c","4a39e889-7de9-817c-e050-16ac01107c5c"
"A1854AE","1980/10/10","CHULBUL","","","PANDE","","M","","","","LEI","1060688","","N","4a39e889-7deb-817c-e050-16ac01107c5c","4a39e889-7de9-817c-e050-16ac01107c5c"
"A1854AE","1980/10/10","CHULBUL","","","PANDE","","M","","","CRO23232323^CRO1122222","LEI","1060689","","Y","4a39e889-7dec-817c-e050-16ac01107c5c","4a39e889-7de9-817c-e050-16ac01107c5c"
"A1855AE","1980/10/10","PATCH","","","ADAMS","","M","","","","","1060707","","N","4a39e889-7dee-817c-e050-16ac01107c5c","4a39e889-7ded-817c-e050-16ac01107c5c"
"A1855AE","1980/10/10","PATTY","","","ADAMS","","M","","","CRO1234","","1060708","","N","4a39e889-7def-817c-e050-16ac01107c5c","4a39e889-7ded-817c-e050-16ac01107c5c"
"A1856AE","1980/10/10","UMESH","","","SATHE","","M","","","","LEI","1060709","","Y","4a39e889-7df1-817c-e050-16ac01107c5c","4a39e889-7df0-817c-e050-16ac01107c5c"
"A1856AE","1980/10/10","UMI","","","SATHE","","M","","","","LEI","1060710","","N","4a39e889-7df2-817c-e050-16ac01107c5c","4a39e889-7df0-817c-e050-16ac01107c5c"
"A1856AE","1980/10/10","UMO","","","SATHE","MR","M","","","","LEI","1060711","","N","4a39e889-7df3-817c-e050-16ac01107c5c","4a39e889-7df0-817c-e050-16ac01107c5c"
"A1857AE","1980/10/10","CHRIS","","","ADAMS","","M","","","","LEI","1060727","","Y","4a39e889-7df5-817c-e050-16ac01107c5c","4a39e889-7df4-817c-e050-16ac01107c5c"
"A1857AE","1980/10/10","CHRISTOPHER","","","ADAMS","","M","","","","LEI","1060728","","N","4a39e889-7df6-817c-e050-16ac01107c5c","4a39e889-7df4-817c-e050-16ac01107c5c"
"A1858AE","1980/10/10","JEREMY","","","ADAMS","","M","","","","LEI","1060729","","Y","4a39e889-7df8-817c-e050-16ac01107c5c","4a39e889-7df7-817c-e050-16ac01107c5c"
"A1858AE","1980/10/10","JERRY","","","ADAMS","","M","","","","LEI","1060730","","N","4a39e889-7df9-817c-e050-16ac01107c5c","4a39e889-7df7-817c-e050-16ac01107c5c"
"A1859AE","1980/10/10","PAUL","","","STEPHENS","","M","","","","LEI","1060731","","Y","4a39e889-7dfb-817c-e050-16ac01107c5c","4a39e889-7dfa-817c-e050-16ac01107c5c"
"A1859AE","1980/10/10","PAUL","","","STEPHENS","","M","","","","LEI","1060732","","N","4a39e889-7dfc-817c-e050-16ac01107c5c","4a39e889-7dfa-817c-e050-16ac01107c5c"
"A1860AE","1980/10/10","GERRY","","","BAKER","","M","","","","LEI","1060733","","Y","4a39e889-7dfe-817c-e050-16ac01107c5c","4a39e889-7dfd-817c-e050-16ac01107c5c"
"A1861AE","1980/10/10","MICHAEL","","","OWEN","","M","","","","LEI","1060735","","Y","4a39e889-7e00-817c-e050-16ac01107c5c","4a39e889-7dff-817c-e050-16ac01107c5c"
"A1862AE","1980/10/10","BEN","","","KELLOGS","","M","","","","LEI","1060737","","N","4a39e889-7e02-817c-e050-16ac01107c5c","4a39e889-7e01-817c-e050-16ac01107c5c"
"A1862AE","1980/10/10","BENNY","","","KELLOGS","","M","","","","LEI","1060738","","Y","4a39e889-7e03-817c-e050-16ac01107c5c","4a39e889-7e01-817c-e050-16ac01107c5c"
"A1863AE","1980/10/10","ANDREW","","","BAKER","","M","","BRIT","CRO223333","LEI","1060748","","Y","4a39e889-7e05-817c-e050-16ac01107c5c","4a39e889-7e04-817c-e050-16ac01107c5c"
"A1863AE","1980/10/10","ANDY","","","BAKER","","M","","BRIT","CRO23232^CRO344223","LEI","1060747","","N","4a39e889-7e06-817c-e050-16ac01107c5c","4a39e889-7e04-817c-e050-16ac01107c5c"
"A1864AE","1980/10/10","AD","","","BAKER","","M","","","CRO323","LEI","1060768","","N","4a39e889-7e08-817c-e050-16ac01107c5c","4a39e889-7e07-817c-e050-16ac01107c5c"
"A1864AE","1980/10/10","ADAM","","","BAKER","","M","","","","LEI","1060767","","Y","4a39e889-7e09-817c-e050-16ac01107c5c","4a39e889-7e07-817c-e050-16ac01107c5c"
"A1866AE","1980/10/10","EDWARD","","","BAKER","","M","","IRISH","CRO12232","LEI","1060776","","Y","4a39e889-7e0b-817c-e050-16ac01107c5c","4a39e889-7e0a-817c-e050-16ac01107c5c"
"A1867AE","1980/10/10","EDDY","","","KING","","M","","BRIT","","LEI","1060780","","Y","4a39e889-7e0d-817c-e050-16ac01107c5c","4a39e889-7e0c-817c-e050-16ac01107c5c"
"A1867AE","1980/10/10","EDWARD","","","KING","","M","","BRIT","CRO33333","LEI","1060778","","N","4a39e889-7e0e-817c-e050-16ac01107c5c","4a39e889-7e0c-817c-e050-16ac01107c5c"
"A1870AE","1980/10/10","MERV","","","KING","","M","","","","","1060784","","N","4a39e889-7e10-817c-e050-16ac01107c5c","4a39e889-7e0f-817c-e050-16ac01107c5c"
"A1870AE","1980/10/10","MERVIN","","","KING","","M","","","","","1060783","","N","4a39e889-7e11-817c-e050-16ac01107c5c","4a39e889-7e0f-817c-e050-16ac01107c5c"
"A1871AE","1980/10/10","CHRIS","","","BAKER","","M","","","","","1060787","","N","4a39e889-7e13-817c-e050-16ac01107c5c","4a39e889-7e12-817c-e050-16ac01107c5c"
"A1872AE","1980/10/10","JAMES","","","BAKER","","M","","","","","1060788","","N","4a39e889-7e15-817c-e050-16ac01107c5c","4a39e889-7e14-817c-e050-16ac01107c5c"
"A1872AE","1980/10/10","JIMMY","","","BAKER","","M","","","","","1060789","","N","4a39e889-7e16-817c-e050-16ac01107c5c","4a39e889-7e14-817c-e050-16ac01107c5c"
"A1873AE","1980/10/10","JAMES","","","BAKER","","M","","BRIT","CRO232323434","LEI","1060790","","N","4a39e889-7e18-817c-e050-16ac01107c5c","4a39e889-7e17-817c-e050-16ac01107c5c"
"A1873AE","1980/10/10","JIM","","","BAKER","","M","","BRIT","CRO23232","LEI","1060791","","N","4a39e889-7e19-817c-e050-16ac01107c5c","4a39e889-7e17-817c-e050-16ac01107c5c"
"A1873AE","1980/10/10","JIMMY","","","BAKER","","M","","BRIT","CRO232323","LEI","1060792","","Y","4a39e889-7e1a-817c-e050-16ac01107c5c","4a39e889-7e17-817c-e050-16ac01107c5c"
"A1874AE","1980/10/10","ED","","","MORRIS","","M","","IRISH","CRO23232","OUT","1060795","","Y","4a39e889-7e1c-817c-e050-16ac01107c5c","4a39e889-7e1b-817c-e050-16ac01107c5c"
"A1874AE","1980/10/10","ED","","","MORRIS","","M","","IRISH","","OUT","1060797","","N","4a39e889-7e1d-817c-e050-16ac01107c5c","4a39e889-7e1b-817c-e050-16ac01107c5c"
"A1874AE","1980/10/10","EDDY","","","MORRIS","","M","","IRISH","CRO2323232","OUT","1060798","","N","4a39e889-7e1e-817c-e050-16ac01107c5c","4a39e889-7e1b-817c-e050-16ac01107c5c"
"A1874AE","1980/10/10","EDWARD","","","MORRIS","","M","","IRISH","CRO23342323","OUT","1060794","","N","4a39e889-7e1f-817c-e050-16ac01107c5c","4a39e889-7e1b-817c-e050-16ac01107c5c"
"A1876AE","1980/10/10","CHRIS","","","STUBBS","","M","","IRISH","CRO3434242","OUT","1060800","","N","4a39e889-7e21-817c-e050-16ac01107c5c","4a39e889-7e20-817c-e050-16ac01107c5c"
"A1876AE","1980/10/10","CHRIST","","","STUBBS","","M","","IRISH","232324232","OUT","1060802","","N","4a39e889-7e22-817c-e050-16ac01107c5c","4a39e889-7e20-817c-e050-16ac01107c5c"
"A1876AE","1980/10/10","CHRISTOPHER","","","STUBBS","","M","","IRISH","","OUT","1060801","","Y","4a39e889-7e23-817c-e050-16ac01107c5c","4a39e889-7e20-817c-e050-16ac01107c5c"
"A1877AE","1980/10/10","ED","","","STUBBS","","M","","BRIT","434WFFDSFSD","OUT","1060805","","N","4a39e889-7e25-817c-e050-16ac01107c5c","4a39e889-7e24-817c-e050-16ac01107c5c"
"A1877AE","1980/10/10","EDMOND","","","EDWARD","","M","","BRIT","","OUT","1060807","","Y","4a39e889-7e26-817c-e050-16ac01107c5c","4a39e889-7e24-817c-e050-16ac01107c5c"
"A1877AE","1980/10/10","EDWARD","","","STUBBS","","M","","BRIT","232323QWRQW","OUT","1060804","","N","4a39e889-7e27-817c-e050-16ac01107c5c","4a39e889-7e24-817c-e050-16ac01107c5c"
"A1878AE","1980/10/10","CHRIS","","","WEBBER","","M","","","","","1060810","","N","4a39e889-7e29-817c-e050-16ac01107c5c","4a39e889-7e28-817c-e050-16ac01107c5c"
"A1879AE","1980/10/10","ANDREW","","","WEBBER","","M","","BRIT","CRO23232343","LEI","1060812","","Y","4a39e889-7e2b-817c-e050-16ac01107c5c","4a39e889-7e2a-817c-e050-16ac01107c5c"
"A1879AE","1980/10/10","ANDY","","","WEBBER","","M","","BRIT","CRO23232","LEI","1060811","","N","4a39e889-7e2c-817c-e050-16ac01107c5c","4a39e889-7e2a-817c-e050-16ac01107c5c"
"A1880AE","1980/10/10","JAMES","","","WEBBER","","M","","BRIT","CRO23232","LEI","1060814","","N","4a39e889-7e2e-817c-e050-16ac01107c5c","4a39e889-7e2d-817c-e050-16ac01107c5c"
"A1880AE","1980/10/10","JIM","","","WEBBER","","M","","BRIT","CRO2323232","LEI","1060815","","Y","4a39e889-7e2f-817c-e050-16ac01107c5c","4a39e889-7e2d-817c-e050-16ac01107c5c"
"A1881AE","1980/10/10","ANDREW","","","STUBBS","","M","2004/3318086A^2002/20B","","CRO23232^CRO11110^CRO23231","LEI","1060828","","Y","4a39e889-7e31-817c-e050-16ac01107c5c","4a39e889-7e30-817c-e050-16ac01107c5c"
"A1881AE","1980/10/10","ANDY","","","STUBBS","","M","","","CRO232323","LEI","1060827","","N","4a39e889-7e32-817c-e050-16ac01107c5c","4a39e889-7e30-817c-e050-16ac01107c5c"
"A1882AE","1980/10/10","ANDREW","","","HOMES","","M","","","","LEI","1060848","","N","4a39e889-7e34-817c-e050-16ac01107c5c","4a39e889-7e33-817c-e050-16ac01107c5c"
"A1882AE","1980/10/10","ANDY","","","HOMES","","M","","","","LEI","1060847","","Y","4a39e889-7e35-817c-e050-16ac01107c5c","4a39e889-7e33-817c-e050-16ac01107c5c"
"A1885AE","1980/01/01","JO","","","ALI","","M","","","","LEI","1060869","","Y","4a39e889-7e37-817c-e050-16ac01107c5c","4a39e889-7e36-817c-e050-16ac01107c5c"
"A1886AE","1990/01/01","A","","","ALI","","M","","","","LEI","1060872","","Y","4a39e889-7e39-817c-e050-16ac01107c5c","4a39e889-7e38-817c-e050-16ac01107c5c"
"A1887AE","1980/10/10","SHERLOCK","","","HOMES","","M","","BRIT","","LEI","1060887","","Y","4a39e889-7e3b-817c-e050-16ac01107c5c","4a39e889-7e3a-817c-e050-16ac01107c5c"
"A1887AE","1980/10/10","SHERLOK","","","HOMES","","M","","BRIT","CRO123456","LEI","1060888","","N","4a39e889-7e3c-817c-e050-16ac01107c5c","4a39e889-7e3a-817c-e050-16ac01107c5c"
"A1888AE","1980/10/10","CHRIS","","","HOMES","","M","","BRIT","CRO1223232","LEI","1060907","","N","4a39e889-7e3e-817c-e050-16ac01107c5c","4a39e889-7e3d-817c-e050-16ac01107c5c"
"A1888AE","1980/10/10","CHRIST","","","HOMES","","M","","BRIT","CRO123232","LEI","1060927","","N","4a39e889-7e3f-817c-e050-16ac01107c5c","4a39e889-7e3d-817c-e050-16ac01107c5c"
"A1888AE","1980/10/10","CHRISTOPHER","","","HOMES","","M","","BRIT","CRO123456","LEI","1060908","","Y","4a39e889-7e40-817c-e050-16ac01107c5c","4a39e889-7e3d-817c-e050-16ac01107c5c"
